Advertising Expenditure,Campaign Engagement Score,Discount Percentage,Average Customer Rating,Product Price,Return Rate,Length of Product Description,Region,Popularity,Sales
572.9828562,41.55714633,24.94019462,4.495699568,1653.795656,2.440971745,181.0972118,South,Moderate,24007.49229
710.5096552,64.62019721,34.236633,3.953117214,1768.102363,1.92227583,174.4376984,West,Low,24644.00202
745.6705855,48.54940309,29.75141454,4.524895795,1663.736148,3.20656266,224.3036704,North,High,25566.85329
467.2400151,62.96479641,32.50450356,4.761087807,1307.849416,0.3846036,226.864551,West,Very High,21790.40079
513.850118,38.54766349,22.48617611,4.668772782,1021.471453,0.399659705,245.1012003,West,Very High,27187.50848
278.6120179,33.49496065,34.14379839,4.338427708,1188.84336,1.307874871,326.7793526,South,Moderate,14628.19123
560.6933517,53.93154424,24.65802875,4.043968608,1240.131637,1.527381717,258.0347425,West,Low,24434.44538
411.1251762,33.86456709,25.57527352,4.656042097,1380.514897,2.128660059,166.2575042,South,Very High,18987.29439
595.22354,62.7401372,27.80764081,4.69471173,1437.509477,0.762492762,178.0142882,South,High,25441.55703
630.0570498,69.25219246,28.72085087,4.310432172,1612.896985,0.238773949,144.426633,East,High,22365.48358
747.6704408,82.04247969,33.07814778,4.091647252,1504.042162,3.992124968,192.0221246,East,Low,24339.1536
632.5807159,42.4137194,22.69508557,4.541832028,1520.027992,1.2500977,245.2868154,East,Very High,22139.98433
689.4836763,60.95220365,31.55890548,4.470409725,1542.620135,2.836719691,201.5232018,North,Very High,26716.25776
613.974219,39.78772884,22.44688955,4.51895046,1381.125941,0.662889307,356.9175363,East,Very High,26480.44754
650.9172729,57.80905178,29.27478948,4.693654649,1338.852233,1.368265867,346.6056687,East,Moderate,26298.05998
770.4319663,66.0453503,34.90231936,4.116012784,1688.317311,0.572964283,213.4548399,East,Low,29125.63218
669.4528638,53.46659952,34.32580035,4.277397378,1535.675456,3.69120404,244.2064369,North,Very High,27959.17891
588.4165019,65.94373579,31.8184059,4.674520603,1690.221192,1.079013587,252.3308512,West,High,22780.42071
446.4962845,26.49113996,21.44780673,4.220045775,1151.631015,0.373645215,260.2549103,West,Moderate,22825.93738
654.2258078,47.20285524,31.72489279,4.216048992,1244.461013,3.1600168,179.4150626,West,Very High,24687.39113
629.9325641,46.74159234,31.28828406,4.19191772,986.6127339,1.187778812,230.8541587,West,Low,27528.84439
561.0299282,51.1689705,34.86163676,4.644274167,1599.494272,3.346316372,231.0178455,East,Very High,21419.90793
569.9238102,38.95710059,33.43941444,4.216759435,1566.154011,2.182997718,284.3400143,South,Very High,22046.37683
642.4728478,58.48307712,27.62359917,3.771638711,1505.692545,1.690641446,255.9776532,South,Low,21147.94669
519.736761,39.95128235,28.72646077,4.784086038,1369.829298,2.308815374,273.2495528,West,Very High,22964.39622
575.366155,50.39697311,21.54452793,4.30401918,1651.516148,1.033374871,255.5195228,South,Very High,22986.49937
424.9631728,24.82935265,28.55793421,4.537256848,1489.404761,1.140233091,181.3299306,South,Very High,17137.12088
622.105308,39.39929903,36.53607322,4.359919877,1800.827439,1.821658974,284.3080748,North,Moderate,24152.91739
625.1629102,48.62564302,31.66524802,4.238609678,1454.062961,2.39961158,217.3527201,South,High,22317.09857
557.710889,68.67580338,33.47373916,4.70125588,1590.123026,1.648997063,174.7119531,North,High,24359.24081
651.1598638,41.7809774,24.04038659,4.74992967,1564.165371,0.30751124,261.5688349,East,High,24482.7621
581.1604642,36.40703911,25.10359284,4.228052649,1437.400389,1.961734007,322.6575333,East,Very High,20518.7629
656.1921119,54.67232397,26.17974694,4.363841505,1436.549878,1.227399087,338.0255736,West,High,27140.41437
506.3275867,47.74166692,25.99396369,4.381956882,1399.7129,1.594766402,221.2288634,South,Moderate,20922.73504
668.5968221,48.1062242,27.91596718,4.510077887,1479.943075,1.439633843,251.5393366,South,High,25266.22893
602.2653073,32.84587508,33.10695687,4.48400172,1563.576226,1.500645995,225.8514097,West,Very High,23443.58289
744.9246238,56.85259741,35.11402849,4.451217557,1616.955321,1.755921002,175.2950275,South,Moderate,26278.3099
636.3506838,59.11067947,30.52873013,4.581999995,1958.7345,2.772797519,228.1561593,North,Very High,17329.25123
617.8921436,41.78994692,32.68599711,4.518925532,1286.88818,0.779263477,284.9699016,East,High,24924.08506
601.0488363,43.72297906,25.34885197,4.375927679,1280.22128,1.166701749,254.5900494,East,High,23892.41155
642.8308143,56.9335096,32.85574384,4.653580525,1520.709519,0.553437497,412.7200399,South,Very High,27300.09016
557.8712229,55.47425432,28.54785029,4.267094604,1267.095334,1.182038775,268.7935303,West,Very High,22599.24139
665.2362823,55.73626867,20.0304225,4.708368443,1333.973266,1.616199905,264.2886064,North,High,28170.86106
659.6936678,67.65374517,30.39100379,4.499411721,1651.47687,0.768999008,358.5014157,West,Very High,24345.02234
645.3208665,52.98217198,28.41759276,4.333812939,1704.723969,1.952520884,210.3823356,East,Very High,24091.90734
645.1569095,48.1654045,34.70306916,4.61244227,1528.896225,1.830184396,201.838131,South,High,25548.97599
656.140803,37.7466256,28.22802543,4.681005527,1498.661482,0.831642151,314.2258316,West,Very High,27270.73972
650.495378,49.06635591,31.09544906,4.67825561,1582.647296,1.451839352,425.9652763,East,Very High,21961.18989
609.245219,43.69347915,31.66292402,4.475546539,1505.823928,0.287555597,221.4430906,South,Very High,24786.96638
605.1573378,51.84124616,29.97604372,4.604046965,1344.237213,0.725171006,183.248243,North,Very High,26891.44805
683.3651484,56.4658405,32.8267744,4.564384238,1188.141648,1.133429545,306.5363452,West,Very High,27313.04428
636.6741511,51.55919021,30.35435618,4.759372186,1267.925928,1.017120789,229.6296871,West,Very High,29533.24895
599.7642453,45.81781393,24.94652261,4.5534893,1285.277988,0.391675498,236.7100058,North,Very High,28840.45824
636.085604,44.65730028,32.5208091,4.421157226,1340.952351,0.601685836,291.6092864,North,Very High,27024.77059
602.2473849,51.32300845,32.30965834,4.408777151,1363.120012,1.197117627,159.754504,East,Very High,25713.61975
275.1430234,9.934810963,18.49090859,4.343027916,492.53924,2.989720917,240.7593909,East,Very High,22146.54512
739.7924191,77.77072783,36.71668304,4.158105662,1415.459282,2.40595317,214.8202505,South,Low,29399.22595
659.4849885,44.33301169,32.688884,4.534518937,1431.269845,1.575444839,288.2112769,South,Very High,24630.56336
595.216562,43.72342146,31.7107577,3.922201455,1573.438545,2.228303955,253.6548892,West,Low,22138.06116
693.3672332,57.29260797,28.23607139,4.585486654,1529.035436,2.920438565,345.0090019,North,Moderate,26642.67886
566.4051331,53.58303733,28.86077371,4.386179112,1092.023683,0.504494326,304.897768,East,Very High,25244.34175
593.6795916,30.5145015,27.91432578,4.277370507,1085.095476,3.210956142,215.1016254,South,Very High,25762.89023
676.4601729,57.45491605,31.10382656,3.98677449,1473.788706,2.235268388,368.2699591,North,Low,25799.6231
619.2926101,52.97599727,24.81616269,4.552393127,1676.33169,2.698855216,167.6077273,South,Moderate,24040.44851
716.7633336,60.10542779,25.49916829,4.456859124,1479.184735,0.560523686,357.9974671,North,Very High,29821.37454
674.3567349,44.75048083,22.96763207,4.459551296,1817.556303,1.063453492,245.7384287,South,Moderate,23611.78556
608.6252771,39.03511286,26.50539566,4.356038105,1820.295454,2.61733863,200.3127292,West,High,21594.44639
582.1282183,56.4002902,29.81476285,4.635618203,1897.195346,1.473784555,315.3347671,South,Very High,23543.88216
631.5068469,46.18244518,25.81666021,3.809192003,1285.350345,1.488292695,303.8515506,East,Low,23097.14008
632.2271503,61.00574965,28.06804283,4.471626655,1304.750819,3.011041997,183.260881,West,Moderate,23171.2083
465.9257942,13.68134223,5.459055666,4.698209817,900.0696902,1.434432839,271.6006147,South,Very High,24326.21637
589.7515392,47.49574632,31.24424935,3.964249506,1658.436274,1.957435911,322.7852147,East,Low,21860.87851
524.7533574,64.40054564,33.25483304,4.121676342,1270.417984,3.010898018,361.2402809,West,Low,21536.72552
571.1069436,48.11413948,30.55884017,4.558013053,1368.249215,3.339934359,263.3740847,South,Very High,25240.51399
640.7241656,60.21665807,31.13755733,4.215356313,1322.25019,0.814561266,294.2798095,South,High,26314.6951
433.5999985,31.70313587,24.21333642,4.604567985,1056.692729,1.336029864,207.9113272,North,Moderate,17231.5851
663.8907856,43.0144508,23.54107281,4.149054989,1326.197095,2.392062762,105.2637768,East,Low,27154.58195
598.8365087,56.76792087,36.04101588,4.419261412,1574.323133,3.479754226,267.1651246,East,High,20430.35075
549.7754078,28.86627323,27.92408466,4.313397877,1204.466617,0.784922406,145.9053501,East,Very High,21884.20283
711.1246868,51.66025691,30.92807035,4.436897972,1403.707238,2.374964613,204.6637075,South,Very High,28489.30588
515.0071931,39.21864519,21.27250693,4.098797025,1196.458464,1.376636622,171.0030138,South,Low,25465.5692
754.3905602,73.42274696,35.92308767,4.579559738,1517.585602,2.954268942,215.3585038,North,Very High,28627.15524
591.548257,45.50295409,30.08504162,4.076401949,1407.455531,0.891779691,346.7777871,South,Low,19542.59689
714.1800527,43.91139346,31.42601984,4.314072662,1588.650564,3.004851643,314.6218793,West,High,24241.97507
653.6255245,42.57418751,28.97150478,4.1189799,1345.942316,2.296004547,184.181388,West,Low,25579.2465
703.3279473,53.97324666,33.47021488,4.701303357,1381.880169,1.154171305,216.6712668,West,Very High,29399.85993
610.4925223,60.09986265,22.59626441,4.495218992,1700.380769,0.450451834,248.7854619,East,Very High,22550.57169
631.7351681,71.15132612,28.49801698,4.356441148,1566.985459,2.041414301,236.1147759,East,Very High,22737.13439
524.156699,26.51843091,32.39083554,4.723942599,1006.753612,1.532453662,282.6455436,East,Moderate,22128.37654
557.6456796,47.31390279,36.63061721,4.223469252,1152.364206,0.302223828,266.6787103,North,Very High,25080.35212
733.7587889,48.71047571,30.5383467,4.419947827,1456.486742,3.110026889,274.9583616,East,Very High,29435.3102
628.8938097,63.46607619,23.44234869,4.241323289,1398.065671,1.281173475,126.9795423,West,Very High,25135.96867
712.486787,72.2433257,32.6116888,4.123792149,1500.369429,3.025172432,203.1386061,West,Low,26801.60247
626.5851996,51.07601309,17.91494512,4.132022183,1644.233562,2.110302065,253.7661336,West,Low,20787.58061
677.957094,50.78610912,34.39775959,4.854578671,1447.599076,3.198572943,344.6086883,South,High,26249.92862
566.8927811,53.45721049,29.14425075,4.510269735,1398.155887,0.270142906,186.0708343,East,Very High,25161.69358
682.4472265,55.60758439,35.19657259,4.302178506,1504.363071,1.846871176,130.3564379,West,Very High,28209.1664
520.1698687,34.37964291,35.07082577,4.38471116,1560.333342,3.826696372,386.3855977,West,Moderate,18287.33876
633.9865288,56.16585105,33.05169864,4.41319245,1335.753517,0.832110031,281.1155537,East,Very High,28943.31288
611.9001775,53.99951145,27.73902249,4.746516467,1424.074723,1.770156286,326.4389095,West,Very High,24504.87152
445.5167589,23.46794999,19.98776315,4.065802947,1237.181631,0.624724632,206.4571871,South,Low,14610.01352
337.3989921,27.49812151,23.88771483,4.345284087,1475.344811,3.657588287,359.0117652,East,Moderate,10373.84075
601.5757103,40.16829491,22.48696705,4.38692168,1593.648449,1.357211263,193.0363155,North,High,18910.08735
662.8676488,58.6428502,25.22492345,4.708789163,1739.140514,1.869019785,273.4527718,South,Very High,24601.5752
690.7986499,54.09215093,28.68224071,3.907983078,1461.574826,1.674714535,334.9469172,West,Low,22265.88038
596.3664609,37.83900513,29.30056339,4.598223984,1174.013742,2.374018083,259.256796,West,Moderate,26982.5805
653.5007109,61.41608716,30.70003739,4.776977154,1554.46712,1.059998489,203.3411933,West,Very High,26553.91164
685.361205,47.68373488,31.93469476,4.010615019,1771.21245,1.677643178,253.0022276,South,Low,20923.53165
607.3080308,41.46468104,17.35446083,4.668798639,1499.46772,1.595017876,315.7977067,South,High,25852.86852
643.5664429,47.54993767,32.72553063,4.822672194,1352.381288,0.350071455,268.829122,West,Very High,31075.21821
500.4733873,30.87778442,25.2782712,4.448321433,1396.934863,0.331029208,267.7833947,West,Moderate,23161.4361
402.7830421,32.48381765,27.60993673,4.659203277,1193.613805,2.038448559,321.7455626,East,Very High,18444.29683
563.0298679,42.117024,32.86786487,4.667384976,1427.139861,0.251683303,263.3404334,East,Very High,26425.43826
726.8983046,79.56866948,27.74301591,4.503091319,1733.573488,1.394318688,274.2269227,South,Very High,25443.98681
543.4771994,36.91128199,30.17320669,4.711995885,1244.163829,0.736352645,331.6918234,East,Very High,26624.78062
725.794247,60.97690062,31.03179629,4.015296091,1716.578142,1.850744816,324.1439841,East,Low,25464.07085
488.5755158,30.68270088,28.33582516,4.160808798,1071.607002,2.403844039,363.4211265,East,Low,19523.94609
577.7105395,34.37574568,21.52244238,4.568834573,1482.831363,2.337217996,199.5544953,West,Moderate,22038.56788
539.1942594,22.64305251,28.0689522,4.100493722,1393.485646,1.989443851,230.5556269,North,Low,19486.11853
587.1323753,47.67960804,31.9999692,4.144760283,1396.226405,1.885462629,260.1063406,East,Low,21170.209
533.9023667,50.06191998,31.50082601,4.280167424,1587.392402,2.493220329,415.762083,East,Very High,22056.70023
695.3354245,33.49964658,28.01572767,4.689669763,1578.669019,1.905955669,137.5800439,North,Moderate,28909.33405
671.5902961,67.73732838,24.96260676,4.722866855,1541.520702,1.170923294,183.3956714,East,Moderate,25935.54849
562.7264107,49.51374074,28.38391474,4.478424971,1447.620297,0.376626817,261.6858112,North,High,25622.06406
556.9660907,50.94496472,19.92862932,3.950085669,1656.441724,2.803667109,269.8551012,North,Low,18341.13909
589.0231364,69.44783367,35.75378881,4.455541792,1401.010865,3.7934723,125.750908,East,High,24838.20145
610.3057679,15.84356744,31.07598089,4.337643304,1781.634903,1.191364112,194.6085665,North,Very High,19263.21295
660.2285255,59.0849507,30.31045867,4.670247833,1633.73646,1.136749353,183.6853907,North,Very High,22393.36612
586.2392923,31.60360266,32.08466779,4.438479708,1528.780115,0.182861784,226.9753936,South,High,21517.12765
652.7133158,61.17980066,27.36559431,4.598344779,1482.824511,1.148631824,334.0343291,East,High,27971.09038
600.1524966,63.54715918,35.35815916,4.305924749,1373.641767,1.567321815,304.2363218,North,Very High,25026.73841
685.906104,70.10475004,29.13660025,4.610400924,1617.253075,0.706282534,319.2201049,South,High,27836.58917
675.4453699,51.72486202,31.87644881,4.597167953,1247.963406,0.714887165,242.5702883,South,High,26487.26033
490.1488256,37.76482796,29.19998535,4.430737958,1512.441055,1.653004654,314.1481369,North,Moderate,20260.79841
514.1643568,54.06463557,25.31123853,4.625408782,1229.292308,1.456144219,272.8858366,North,Very High,24593.85259
666.2604164,46.58710322,36.01032114,4.526882156,1361.096034,0.886955664,285.036694,North,Very High,30478.24657
360.1931571,36.78149138,21.68089006,3.797934909,1021.390047,2.928911636,272.7901057,East,Low,13501.92364
522.8298143,54.74667859,29.05862029,4.77927822,1369.348619,2.669896779,202.3026335,East,High,20916.31441
707.2617624,67.40237086,36.61229998,4.11671265,1533.115795,0.728090726,211.2256268,West,Low,24014.94668
610.3063087,56.52583105,30.70292914,4.44727884,1423.037558,2.376491145,244.2273712,West,Moderate,23838.91114
586.3287254,38.83800999,23.0931214,4.494953766,1345.104761,1.147661293,256.106157,East,Very High,26719.10626
675.5708414,43.34903412,29.59446381,4.310421857,1282.016426,1.52887188,236.7369283,West,Very High,29759.0548
637.9136011,65.28773472,29.71066377,4.578255352,1719.963612,2.558902653,267.6281122,South,High,21003.89986
475.025499,46.26180861,26.09067617,4.451353876,1546.47075,1.529840224,232.0651141,North,Very High,15924.02866
577.674188,50.91101854,32.92815154,4.34787638,1380.984351,1.118267103,210.220416,West,Moderate,21605.61214
570.6952247,41.36448277,25.7832714,4.63164616,1507.676379,0.835332012,195.2761413,East,High,19214.27511
495.2383948,61.16099464,29.43015481,4.648707965,1125.667049,1.918626915,288.1786356,West,Very High,26061.03058
677.9826074,58.2675518,34.27588766,4.072564711,1124.15626,0.857467002,221.1576573,South,Low,30379.3765
651.4510656,63.29468203,28.10345028,4.656464834,1606.738082,2.006968348,198.3178153,East,High,23289.59937
643.9844276,38.57767629,27.73190393,4.326752987,1528.755674,2.415325164,307.8042165,West,Very High,21641.08886
669.9165116,45.37739214,23.44549951,4.510829083,1561.391125,0.773799661,290.5219409,South,High,28163.5072
558.0441227,54.22004601,32.09785994,4.480367581,1515.641221,1.021068689,347.9650519,North,High,18996.94516
342.4439415,39.18044979,26.24231284,4.174304882,1467.317427,2.495627243,214.4884705,West,Low,12179.18933
617.4733585,32.87540835,25.34248804,4.547156241,1590.941564,1.156886856,358.3697517,East,Very High,21030.58604
560.1570956,64.33142722,32.17858939,4.561741537,1387.786322,0.695758334,182.9073038,East,High,21941.59929
666.9663532,55.35482425,27.47204676,4.44823554,1621.935767,1.282619178,305.3184466,East,Very High,25979.94596
661.4850405,52.05953206,30.38105944,4.313951351,1639.878646,2.474865328,207.7504439,West,High,27878.9984
705.5132364,51.69193923,24.60098889,4.43468512,1645.056745,1.408470391,259.144164,West,High,25266.69261
507.5298946,40.845632,31.64366868,4.131087466,1114.71745,0.827737136,212.8597382,North,Low,19227.80431
607.3816256,45.60418056,29.30731587,4.409650046,1031.265899,2.494934704,445.359616,West,Moderate,26332.93128
656.2906748,36.36721354,29.3837233,4.036057014,1724.325112,3.124354879,177.075538,South,Low,19049.3783
509.5290338,25.06657699,28.74308782,4.702708297,1209.045618,1.666760202,231.4333417,West,Very High,23925.53621
497.8700676,46.41526688,31.77687035,4.34939942,1370.631344,0.818995674,420.0554454,North,High,22852.75613
475.4038265,22.48952591,26.91710226,4.395334927,1531.732294,2.03192684,194.2469119,East,Very High,21532.32966
661.5679573,39.11753635,22.18602769,4.438300573,1492.392959,1.432108914,182.5257033,South,High,24113.0621
715.5529747,54.29643185,37.93922451,4.718663709,1779.547232,0.870155137,308.5717461,West,Very High,26018.32768
687.6842833,55.02496405,32.42012732,4.258654593,1580.810155,0.691532817,310.4720668,East,Moderate,24409.47544
700.2994144,68.17117601,33.57720409,4.535865644,1560.620434,1.276657918,345.8414101,West,Very High,25593.2949
598.1959423,55.07281665,31.71907368,4.461608782,1325.747408,2.461024639,187.4195005,South,Very High,22701.71921
671.7228361,36.47181605,30.05490691,4.516000478,1452.913494,1.563602965,169.768651,North,Very High,28831.35268
572.9403866,58.76102875,29.51809957,3.810324811,1564.369478,2.620217114,245.8562299,South,Low,22315.84114
707.0044849,70.54347837,33.30201494,4.678006103,1498.524216,3.034653914,309.6590286,East,Very High,26364.26016
571.8809265,32.93132949,30.03990341,4.599748061,1282.740967,0.859793004,238.8240015,South,Very High,27179.65562
570.4372838,35.11476646,28.08089689,4.623628532,1468.287443,0.66322038,204.5295347,West,Very High,21452.24278
660.5852554,66.26350749,17.63463592,4.659004843,1583.291932,0.662651712,184.4102235,West,Moderate,26007.29676
660.4542928,42.68562945,15.59229433,4.214093145,1327.814121,1.234239628,272.3326251,East,Moderate,25890.11896
630.562621,57.02962944,28.13820229,4.101955602,1668.676721,2.533491776,169.8777291,South,Low,17829.38267
503.1754136,59.7226596,27.55775542,3.745228536,1279.020204,3.48401595,304.494678,South,Low,22336.43591
703.0152754,69.69359447,32.0027118,4.635502604,1660.229961,2.095802094,282.9212565,North,Very High,27878.4978
652.536234,69.72639327,32.77762295,4.287181025,1515.756323,1.037657133,297.4006881,West,Very High,24448.55531
584.8330269,37.1867729,27.03037385,4.515457583,1130.026748,2.347919886,271.5577662,North,Very High,26832.70159
560.3043237,34.19931315,20.90069812,4.272688505,1516.215183,2.179135171,275.5479509,East,High,19722.89123
525.9957372,47.82850631,21.40458527,3.905144656,1142.237161,2.632415111,269.0128498,South,Low,18620.39084
685.3054012,61.39794737,31.00527341,4.733457089,1349.33397,1.633124748,395.0144295,East,Moderate,26914.84831
722.340373,43.33557431,34.94567262,4.604713005,1659.059099,0.22329317,302.4037216,West,Moderate,27737.13017
472.2485971,43.62406649,34.77407049,4.672603328,1252.934669,0.347471468,170.7277507,North,Very High,21402.28172
680.7011457,54.84253894,29.53220451,4.738522698,1425.098885,1.117962008,444.5411093,North,High,28158.05186
454.1399586,42.12999103,29.51948334,4.51289071,1645.613872,0.95177268,246.4267913,South,High,16284.99805
642.1360762,59.19959622,35.1048686,4.435595499,1228.869747,2.012238857,299.5817803,West,High,28075.50935
719.6091825,60.97675778,35.06037176,4.370025191,1172.641649,0.544261206,77.49013284,East,Moderate,30026.43093
599.14141,47.31901939,25.66475069,4.433567813,1249.815297,2.624193598,294.1124988,North,Very High,23928.88781
642.8208532,55.8830547,26.05848819,4.388138237,1534.107017,1.695461652,193.1743728,South,High,24849.27632
533.7372056,31.07559194,30.60831993,4.567323675,1299.795809,1.217679593,276.6107864,South,Very High,20418.5037
566.9542835,49.51543518,25.16941929,4.061558139,1339.55222,2.050157674,304.2470689,West,Low,20703.63477
681.5945218,49.39984649,37.67890443,4.536412287,1534.97025,2.133975964,277.6599759,North,High,24922.51294
690.21874,71.02152587,32.77641548,4.026375175,1285.737633,2.419806096,136.6714393,South,Low,26477.27399
628.3540753,58.00130882,28.66909216,4.300276969,1503.980389,2.003849074,281.0019106,North,High,22957.91075
655.5681878,57.88252028,29.79594973,4.565674065,1521.63802,2.015916314,223.1582405,South,Moderate,25218.14843
759.2229177,66.11370665,29.3514693,4.752388737,1516.644291,0.719160771,136.8185238,East,Moderate,30545.07891
562.032631,49.6515929,31.92298369,4.220837898,1420.166612,2.004584404,225.3032893,East,High,24822.83734
569.9977082,49.0335725,28.46847349,4.155904194,953.5162932,1.7302902,259.0270767,South,Low,26341.79075
509.3192602,51.74405874,28.47772913,4.230509381,701.5779725,2.502354156,172.2045283,West,High,27108.37249
604.2846963,57.89364789,28.35736761,4.52548842,1252.563047,1.280459201,191.0204384,West,Very High,23388.08805
591.6223574,42.83631139,28.51010073,4.25913672,1621.408244,2.547905907,314.6778954,East,High,21084.96363
639.9170091,40.37061089,33.05182137,4.262677448,1502.8097,2.200590573,303.7362826,East,Very High,23812.18115
617.6687066,53.51793831,33.8937996,4.733771373,1578.281741,1.683251916,196.0687034,North,Very High,20158.0134
642.3140512,56.96529112,26.77820838,4.584467449,1493.859924,0.731049743,207.3088725,South,Very High,27456.37793
524.2900197,38.52324415,33.54170263,4.22413926,1165.725048,0.87194064,286.8488944,East,Moderate,23485.30069
593.3421019,49.52771142,32.93180978,4.413670245,1282.316975,2.328863552,262.4199892,West,High,19114.37579
626.7258491,48.11847825,27.32509916,4.503324982,920.7352063,2.017413743,313.4210565,West,Moderate,27299.82876
723.6408983,44.53903448,26.51009375,4.702824772,1521.977794,1.170134283,190.2339651,South,High,28533.48403
586.3496239,41.16414215,32.87792459,4.717658131,1154.032079,0.295487034,186.6885381,West,Very High,31630.1071
667.9833654,36.60119195,30.90227076,4.567125849,1468.885332,0.794929429,203.4113855,North,Moderate,24950.47001
568.6702232,41.04700412,29.20126566,4.445447046,1675.642109,2.03843011,161.5480817,West,High,21069.8457
680.0015129,57.40251714,38.58234072,4.120081143,1557.568455,0.864960459,280.0172307,East,Low,26723.28372
466.7096866,27.48179639,25.22606168,3.962493147,1441.649032,3.295047291,266.876338,North,Low,16787.9526
402.4917071,42.23268182,23.92180814,4.279078158,1045.291263,4.072774484,238.0742208,South,Very High,16767.6001
592.7410085,39.39949737,25.04427172,4.248493084,1110.124165,1.430160768,256.3296901,South,Very High,26440.33864
553.9207034,24.92904888,29.75338188,4.350167111,1248.191654,2.38495572,209.0264113,South,Very High,24015.36701
762.2093394,74.17948747,31.28049619,4.096794982,1544.580024,2.043937828,268.7529819,East,Low,26122.58487
663.5205435,47.59590524,33.63302443,4.005088966,1754.474308,2.409466523,241.897334,East,Low,20653.35568
651.0293242,49.043626,14.57242294,4.119640794,1712.869117,3.724482356,252.8323552,South,Low,23335.18957
624.9113581,53.51972735,35.20359177,4.44142097,1481.104382,1.632728881,278.8098979,North,Moderate,25422.98064
738.0374795,58.37954324,40.54,4.25029238,1631.114841,3.046018264,267.2094894,East,High,24545.37707
495.4832269,42.3524957,28.45547805,4.03106974,1503.798807,1.998630514,311.0862288,North,Low,18253.8548
567.543007,45.02173946,26.88146266,4.71247696,1503.43593,3.035714908,266.376183,South,High,17490.30234
630.2365454,59.56399766,32.3447021,4.254861966,1468.681031,0.377473465,285.565051,West,Moderate,23979.93306
582.1029764,47.10509858,26.75696257,4.017401555,1065.388014,3.555705476,233.4825922,West,Low,23269.85832
667.2196536,60.98427925,36.76302454,3.840614989,1339.491121,3.693765589,261.4532751,North,Low,23438.94167
649.542729,55.66048439,34.78531792,4.73728479,1395.53328,2.560488636,143.1753303,North,High,30038.42547
651.3149569,70.13411815,18.14320504,4.546202449,1140.197737,0.535717406,206.3337711,North,Moderate,29697.37415
665.6603197,43.28499912,27.5203548,4.411357128,1595.990738,1.526330612,341.2847911,East,Moderate,22378.08166
548.251652,44.42753558,31.78803115,4.668215812,1668.920307,0.83683896,227.1983415,North,High,18599.23893
396.8871391,38.40208588,29.08917636,4.096941941,1556.114089,2.184314214,273.7762295,East,Low,14395.48566
600.627462,41.14924152,24.40931649,4.324654473,1488.119714,0.684097342,321.2511613,North,Moderate,25351.50781
636.2399481,63.11987128,29.20417247,4.531079338,1247.402633,2.952289274,221.7567621,South,Very High,24219.51372
645.3028773,31.81611058,30.3286506,4.447473211,1217.693719,1.413244004,266.5929964,East,Very High,28152.9462
627.459236,60.97303732,35.45467787,4.3289065,1408.578375,1.214171328,294.4381409,East,Very High,24656.01265
596.7819973,24.18211874,15.56316681,4.78975103,1606.881701,1.179547812,299.9116417,North,High,27403.20226
678.1711916,53.02331718,31.53897532,4.238474795,1325.110774,1.189815385,275.0432283,West,Moderate,27502.8994
552.2011783,31.8934735,30.08679073,4.75327718,1169.609162,1.480119578,310.8987726,North,Moderate,24737.14333
688.5641215,51.3945154,34.04659573,4.56356717,1390.579813,0.302806393,181.7835332,North,Very High,31265.62917
535.8990149,61.67678725,22.9062722,4.678847179,1838.020537,2.092649826,410.2110011,East,Very High,19235.76337
690.2581577,58.8109528,34.29924047,3.871051321,1397.109604,1.035273371,186.2990582,East,Low,25423.15648
561.4708743,52.67478149,25.96317559,4.233787185,1318.149625,2.405724239,267.7015404,West,Moderate,23842.80541
574.1756329,62.29216392,31.15998092,4.280886186,1515.380744,2.608303695,264.8910691,North,Very High,18447.32983
546.1904478,47.34966053,29.89129741,4.317875084,1602.302659,2.672279699,43.98695475,East,Moderate,18725.75983
541.0254246,46.05376919,20.9119408,4.521420099,1762.326829,2.065222865,147.6004807,East,Very High,21303.44229
359.8260272,20.68683,25.36509258,4.124478987,1327.194284,1.944070655,203.4537306,East,Low,12239.71001
700.9557338,45.97765451,28.08056541,4.006290999,1717.344946,2.913737711,263.0221311,North,Low,23611.31045
690.7466469,86.01260582,32.78730339,4.364177148,1732.660881,1.96950899,280.2342878,West,Very High,21525.4649
648.6938615,48.12678924,30.8592893,4.121283227,1536.901967,2.087931625,224.9524442,South,Low,25301.04559
563.4409454,56.09525295,29.08800539,4.508548492,871.5429211,2.200049708,253.491199,North,Very High,30375.36213
574.5390216,47.58586279,28.34840985,3.665261305,1456.306257,3.584758762,197.5130637,North,Very Low,16302.27607
649.1486025,36.56295987,30.7340982,4.601094039,1576.295325,3.649218028,271.4327492,South,Very High,21801.82307
628.6082701,48.32597408,27.69580964,4.460023913,1632.623458,0.496689631,282.0283997,West,Very High,27800.00469
581.8162387,51.71898282,32.44782953,4.324141048,1423.507999,2.62773159,172.0874383,East,High,20354.79568
624.5060369,46.58945275,20.26092166,4.562292342,1569.185695,0.690193116,274.7321541,South,Very High,23543.12709
650.6399945,46.44755183,30.27530864,4.578098707,1379.056797,1.673982736,261.9365951,South,Moderate,23852.31058
481.5835703,33.00586607,14.7187152,4.522115294,871.1654807,0.701881879,197.9277446,East,Very High,26000.64911
494.696759,50.14904279,31.72568594,4.641490835,1473.017695,1.132671197,293.6265771,East,Very High,20433.40665
